Escenario,Falla,Generador,barra,tipo,Cvar,Pmin,Pmax,Pmax_eff,PG_0,RES_UP,PG_S,DPG
m2-d19-h18,multiple Wind zona viii region,Proy_Carbon_Cardones,Cardones,coal,35.5,0,2000,2000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Proy_Carbon_Cardones,Cardones,coal,35.5,0,2000,2000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,Proy_Carbon_Cardones,Cardones,coal,35.5,0,2000,2000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,Proy_Carbon_Cardones,Cardones,coal,35.5,0,2000,2000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,Proy_Carbon_Cardones,Cardones,coal,35.5,0,2000,2000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,Proy_Wind_Puerto Montt_157,Puerto_Montt,Eolico,7,0,274,274,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Proy_Wind_Puerto Montt_157,Puerto_Montt,Eolico,7,0,274,274,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Proy_Wind_Puerto Montt_157,Puerto_Montt,Eolico,7,0,274,274,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Proy_Wind_Puerto Montt_157,Puerto_Montt,Eolico,7,0,274,274,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,Proy_Wind_Puerto Montt_157,Puerto_Montt,Eolico,7,0,274,274,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,Proy_Wind_Puerto Montt_157,Puerto_Montt,Eolico,7,0,274,274,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Proy_Wind_Puerto Montt_157,Puerto_Montt,Eolico,7,0,274,274,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,Proy_Wind_Puerto Montt_157,Puerto_Montt,Eolico,7,0,274,274,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,Proy_Wind_Puerto Montt_157,Puerto_Montt,Eolico,7,0,274,274,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,Proy_Wind_Puerto Montt_157,Puerto_Montt,Eolico,7,0,274,274,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,U16_TG_TV_GNL,Crucero-Encuentro,gnl,78.505,117,343,343,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,U16_TG_TV_GNL,Crucero-Encuentro,gnl,78.505,117,343,343,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,U16_TG_TV_GNL,Crucero-Encuentro,gnl,78.505,117,343,343,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,U16_TG_TV_GNL,Crucero-Encuentro,gnl,78.505,117,343,343,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,U16_TG_TV_GNL,Crucero-Encuentro,gnl,78.505,117,343,343,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,U16_TG_TV_GNL,Crucero-Encuentro,gnl,78.505,117,343,343,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,U16_TG_TV_GNL,Crucero-Encuentro,gnl,78.505,117,343,343,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,U16_TG_TV_GNL,Crucero-Encuentro,gnl,78.505,117,343,343,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,U16_TG_TV_GNL,Crucero-Encuentro,gnl,78.505,117,343,343,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,U16_TG_TV_GNL,Crucero-Encuentro,gnl,78.505,117,343,343,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,Proy_PV_Diego_de_Almagro,Diego_de_Almagro,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Proy_PV_Diego_de_Almagro,Diego_de_Almagro,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Proy_PV_Diego_de_Almagro,Diego_de_Almagro,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Proy_PV_Diego_de_Almagro,Diego_de_Almagro,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,Proy_PV_Diego_de_Almagro,Diego_de_Almagro,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,Proy_PV_Diego_de_Almagro,Diego_de_Almagro,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Proy_PV_Diego_de_Almagro,Diego_de_Almagro,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,Proy_PV_Diego_de_Almagro,Diego_de_Almagro,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,Proy_PV_Diego_de_Almagro,Diego_de_Almagro,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,Proy_PV_Diego_de_Almagro,Diego_de_Almagro,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,CenPunta_Colorada_Diesel,Punta_Colorada,diesel,181.7856707,0,16.6,16.6,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,CenPunta_Colorada_Diesel,Punta_Colorada,diesel,181.7856707,0,16.6,16.6,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,CenPunta_Colorada_Diesel,Punta_Colorada,diesel,181.7856707,0,16.6,16.6,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,CenPunta_Colorada_Diesel,Punta_Colorada,diesel,181.7856707,0,16.6,16.6,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,CenPunta_Colorada_Diesel,Punta_Colorada,diesel,181.7856707,0,16.6,16.6,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,CenPunta_Colorada_Diesel,Punta_Colorada,diesel,181.7856707,0,16.6,16.6,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,CenPunta_Colorada_Diesel,Punta_Colorada,diesel,181.7856707,0,16.6,16.6,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,CenPunta_Colorada_Diesel,Punta_Colorada,diesel,181.7856707,0,16.6,16.6,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,CenPunta_Colorada_Diesel,Punta_Colorada,diesel,181.7856707,0,16.6,16.6,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,CenPunta_Colorada_Diesel,Punta_Colorada,diesel,181.7856707,0,16.6,16.6,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,Candelaria_U2_Diesel,Alto_Jahuel,diesel,191.9666164,59.7,128,128,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Candelaria_U2_Diesel,Alto_Jahuel,diesel,191.9666164,59.7,128,128,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Candelaria_U2_Diesel,Alto_Jahuel,diesel,191.9666164,59.7,128,128,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Candelaria_U2_Diesel,Alto_Jahuel,diesel,191.9666164,59.7,128,128,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,Candelaria_U2_Diesel,Alto_Jahuel,diesel,191.9666164,59.7,128,128,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,Candelaria_U2_Diesel,Alto_Jahuel,diesel,191.9666164,59.7,128,128,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Candelaria_U2_Diesel,Alto_Jahuel,diesel,191.9666164,59.7,128,128,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,Candelaria_U2_Diesel,Alto_Jahuel,diesel,191.9666164,59.7,128,128,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,Candelaria_U2_Diesel,Alto_Jahuel,diesel,191.9666164,59.7,128,128,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,Candelaria_U2_Diesel,Alto_Jahuel,diesel,191.9666164,59.7,128,128,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,Pasada_Polpaico,Polpaico,Pasada,0,0,1.4,0.9999999995999999,1.0,0.0,1.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Pasada_Polpaico,Polpaico,Pasada,0,0,1.4,0.9999999995999999,1.0,0.0,1.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Pasada_Polpaico,Polpaico,Pasada,0,0,1.4,0.9999999995999999,1.0,0.0,1.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Pasada_Polpaico,Polpaico,Pasada,0,0,1.4,0.9999999995999999,1.0,0.0,1.0,0.0
m2-d19-h18,multiple Wind zona sur,Pasada_Polpaico,Polpaico,Pasada,0,0,1.4,0.9999999995999999,1.0,0.0,1.0,0.0
m2-d19-h18,multiple Wind zona viii region,Pasada_Polpaico,Polpaico,Pasada,0,0,1.4,0.9999999995999999,1.0,0.0,1.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Pasada_Polpaico,Polpaico,Pasada,0,0,1.4,0.9999999995999999,1.0,0.0,1.0,0.0
m2-d19-h18,multiple PV zona centro,Pasada_Polpaico,Polpaico,Pasada,0,0,1.4,0.9999999995999999,1.0,0.0,1.0,0.0
m2-d19-h18,multiple PV zona norte sing,Pasada_Polpaico,Polpaico,Pasada,0,0,1.4,0.9999999995999999,1.0,0.0,1.0,0.0
m2-d19-h18,multiple Wind zona iv region,Pasada_Polpaico,Polpaico,Pasada,0,0,1.4,0.9999999995999999,1.0,0.0,1.0,0.0
m2-d19-h18,multiple PV zona norte chico,Pasada_Maitencillo,Maitencillo,Pasada,0,0,5.1,3.9999999974999993,4.0,0.0,4.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Pasada_Maitencillo,Maitencillo,Pasada,0,0,5.1,3.9999999974999993,4.0,0.0,4.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Pasada_Maitencillo,Maitencillo,Pasada,0,0,5.1,3.9999999974999993,4.0,0.0,4.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Pasada_Maitencillo,Maitencillo,Pasada,0,0,5.1,3.9999999974999993,4.0,0.0,4.0,0.0
m2-d19-h18,multiple Wind zona sur,Pasada_Maitencillo,Maitencillo,Pasada,0,0,5.1,3.9999999974999993,4.0,0.0,4.0,0.0
m2-d19-h18,multiple Wind zona viii region,Pasada_Maitencillo,Maitencillo,Pasada,0,0,5.1,3.9999999974999993,4.0,0.0,4.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Pasada_Maitencillo,Maitencillo,Pasada,0,0,5.1,3.9999999974999993,4.0,0.0,4.0,0.0
m2-d19-h18,multiple PV zona centro,Pasada_Maitencillo,Maitencillo,Pasada,0,0,5.1,3.9999999974999993,4.0,0.0,4.0,0.0
m2-d19-h18,multiple PV zona norte sing,Pasada_Maitencillo,Maitencillo,Pasada,0,0,5.1,3.9999999974999993,4.0,0.0,4.0,0.0
m2-d19-h18,multiple Wind zona iv region,Pasada_Maitencillo,Maitencillo,Pasada,0,0,5.1,3.9999999974999993,4.0,0.0,4.0,0.0
m2-d19-h18,multiple PV zona norte chico,U15,Crucero-Encuentro,coal,39.305511,66.7,107.7,107.7,107.7,0.0,107.7,0.0
m2-d19-h18,multiple PV zona norte del sic,U15,Crucero-Encuentro,coal,39.305511,66.7,107.7,107.7,107.7,0.0,107.7,0.0
m2-d19-h18,multiple Wind zona norte sic,U15,Crucero-Encuentro,coal,39.305511,66.7,107.7,107.7,107.7,0.0,107.7,0.0
m2-d19-h18,multiple Wind zona sing centro,U15,Crucero-Encuentro,coal,39.305511,66.7,107.7,107.7,107.7,0.0,107.7,0.0
m2-d19-h18,multiple Wind zona sur,U15,Crucero-Encuentro,coal,39.305511,66.7,107.7,107.7,107.7,0.0,107.7,0.0
m2-d19-h18,multiple Wind zona viii region,U15,Crucero-Encuentro,coal,39.305511,66.7,107.7,107.7,107.7,0.0,107.7,0.0
m2-d19-h18,multiple PV zona sur centro sing,U15,Crucero-Encuentro,coal,39.305511,66.7,107.7,107.7,107.7,0.0,107.7,0.0
m2-d19-h18,multiple PV zona centro,U15,Crucero-Encuentro,coal,39.305511,66.7,107.7,107.7,107.7,0.0,107.7,0.0
m2-d19-h18,multiple PV zona norte sing,U15,Crucero-Encuentro,coal,39.305511,66.7,107.7,107.7,107.7,0.0,107.7,0.0
m2-d19-h18,multiple Wind zona iv region,U15,Crucero-Encuentro,coal,39.305511,66.7,107.7,107.7,107.7,0.0,107.7,0.0
m2-d19-h18,multiple PV zona norte chico,Pilmaiquen,Rahue,Embalse,0,0,39,39,39.0,0.0,39.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Pilmaiquen,Rahue,Embalse,0,0,39,39,39.0,0.0,39.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Pilmaiquen,Rahue,Embalse,0,0,39,39,39.0,0.0,39.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Pilmaiquen,Rahue,Embalse,0,0,39,39,39.0,0.0,39.0,0.0
m2-d19-h18,multiple Wind zona sur,Pilmaiquen,Rahue,Embalse,0,0,39,39,39.0,0.0,39.0,0.0
m2-d19-h18,multiple Wind zona viii region,Pilmaiquen,Rahue,Embalse,0,0,39,39,39.0,0.0,39.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Pilmaiquen,Rahue,Embalse,0,0,39,39,39.0,0.0,39.0,0.0
m2-d19-h18,multiple PV zona centro,Pilmaiquen,Rahue,Embalse,0,0,39,39,39.0,0.0,39.0,0.0
m2-d19-h18,multiple PV zona norte sing,Pilmaiquen,Rahue,Embalse,0,0,39,39,39.0,0.0,39.0,0.0
m2-d19-h18,multiple Wind zona iv region,Pilmaiquen,Rahue,Embalse,0,0,39,39,39.0,0.0,39.0,0.0
m2-d19-h18,multiple PV zona norte chico,GPolpaico,Polpaico,Solar,0,0,146.8,87.59999996600001,87.6,0.0,87.6,0.0
m2-d19-h18,multiple PV zona norte del sic,GPolpaico,Polpaico,Solar,0,0,146.8,87.59999996600001,87.6,0.0,87.6,0.0
m2-d19-h18,multiple Wind zona norte sic,GPolpaico,Polpaico,Solar,0,0,146.8,87.59999996600001,87.6,0.0,87.6,0.0
m2-d19-h18,multiple Wind zona sing centro,GPolpaico,Polpaico,Solar,0,0,146.8,87.59999996600001,87.6,0.0,87.6,0.0
m2-d19-h18,multiple Wind zona sur,GPolpaico,Polpaico,Solar,0,0,146.8,87.59999996600001,87.6,0.0,87.6,0.0
m2-d19-h18,multiple Wind zona viii region,GPolpaico,Polpaico,Solar,0,0,146.8,87.59999996600001,87.6,0.0,87.6,0.0
m2-d19-h18,multiple PV zona sur centro sing,GPolpaico,Polpaico,Solar,0,0,146.8,87.59999996600001,87.6,0.0,87.6,0.0
m2-d19-h18,multiple PV zona centro,GPolpaico,Polpaico,Solar,0,0,146.8,87.59999996600001,87.6,0.0,17.52,-70.08
m2-d19-h18,multiple PV zona norte sing,GPolpaico,Polpaico,Solar,0,0,146.8,87.59999996600001,87.6,0.0,87.6,0.0
m2-d19-h18,multiple Wind zona iv region,GPolpaico,Polpaico,Solar,0,0,146.8,87.59999996600001,87.6,0.0,87.6,0.0
m2-d19-h18,multiple PV zona norte chico,CC2_TG2A_05TV_Diesel,Atacama-Mejillones,diesel,141.0967186,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,CC2_TG2A_05TV_Diesel,Atacama-Mejillones,diesel,141.0967186,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,CC2_TG2A_05TV_Diesel,Atacama-Mejillones,diesel,141.0967186,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,CC2_TG2A_05TV_Diesel,Atacama-Mejillones,diesel,141.0967186,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,CC2_TG2A_05TV_Diesel,Atacama-Mejillones,diesel,141.0967186,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,CC2_TG2A_05TV_Diesel,Atacama-Mejillones,diesel,141.0967186,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,CC2_TG2A_05TV_Diesel,Atacama-Mejillones,diesel,141.0967186,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,CC2_TG2A_05TV_Diesel,Atacama-Mejillones,diesel,141.0967186,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,CC2_TG2A_05TV_Diesel,Atacama-Mejillones,diesel,141.0967186,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,CC2_TG2A_05TV_Diesel,Atacama-Mejillones,diesel,141.0967186,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,Proy_Biomass_Itahue,Itahue,biomass,15,0,1000,1000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Proy_Biomass_Itahue,Itahue,biomass,15,0,1000,1000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Proy_Biomass_Itahue,Itahue,biomass,15,0,1000,1000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Proy_Biomass_Itahue,Itahue,biomass,15,0,1000,1000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,Proy_Biomass_Itahue,Itahue,biomass,15,0,1000,1000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,Proy_Biomass_Itahue,Itahue,biomass,15,0,1000,1000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Proy_Biomass_Itahue,Itahue,biomass,15,0,1000,1000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,Proy_Biomass_Itahue,Itahue,biomass,15,0,1000,1000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,Proy_Biomass_Itahue,Itahue,biomass,15,0,1000,1000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,Proy_Biomass_Itahue,Itahue,biomass,15,0,1000,1000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,Proy_PV_Pan_de_Azucar,Pan_de_Azucar,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Proy_PV_Pan_de_Azucar,Pan_de_Azucar,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Proy_PV_Pan_de_Azucar,Pan_de_Azucar,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Proy_PV_Pan_de_Azucar,Pan_de_Azucar,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,Proy_PV_Pan_de_Azucar,Pan_de_Azucar,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,Proy_PV_Pan_de_Azucar,Pan_de_Azucar,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Proy_PV_Pan_de_Azucar,Pan_de_Azucar,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,Proy_PV_Pan_de_Azucar,Pan_de_Azucar,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,Proy_PV_Pan_de_Azucar,Pan_de_Azucar,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,Proy_PV_Pan_de_Azucar,Pan_de_Azucar,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,Proy_PV_Atacama-Mejillones,Atacama-Mejillones,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Proy_PV_Atacama-Mejillones,Atacama-Mejillones,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Proy_PV_Atacama-Mejillones,Atacama-Mejillones,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Proy_PV_Atacama-Mejillones,Atacama-Mejillones,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,Proy_PV_Atacama-Mejillones,Atacama-Mejillones,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,Proy_PV_Atacama-Mejillones,Atacama-Mejillones,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Proy_PV_Atacama-Mejillones,Atacama-Mejillones,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,Proy_PV_Atacama-Mejillones,Atacama-Mejillones,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,Proy_PV_Atacama-Mejillones,Atacama-Mejillones,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,Proy_PV_Atacama-Mejillones,Atacama-Mejillones,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,Quintero_01_CA_GNL,Quillota,gnl,126.8320409,64.5,127.1,127.1,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Quintero_01_CA_GNL,Quillota,gnl,126.8320409,64.5,127.1,127.1,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Quintero_01_CA_GNL,Quillota,gnl,126.8320409,64.5,127.1,127.1,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Quintero_01_CA_GNL,Quillota,gnl,126.8320409,64.5,127.1,127.1,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,Quintero_01_CA_GNL,Quillota,gnl,126.8320409,64.5,127.1,127.1,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,Quintero_01_CA_GNL,Quillota,gnl,126.8320409,64.5,127.1,127.1,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Quintero_01_CA_GNL,Quillota,gnl,126.8320409,64.5,127.1,127.1,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,Quintero_01_CA_GNL,Quillota,gnl,126.8320409,64.5,127.1,127.1,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,Quintero_01_CA_GNL,Quillota,gnl,126.8320409,64.5,127.1,127.1,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,Quintero_01_CA_GNL,Quillota,gnl,126.8320409,64.5,127.1,127.1,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,LosQuilos,Polpaico,Serie,0,0,39.9,39.9,39.9,0.0,39.9,0.0
m2-d19-h18,multiple PV zona norte del sic,LosQuilos,Polpaico,Serie,0,0,39.9,39.9,39.9,0.0,39.9,0.0
m2-d19-h18,multiple Wind zona norte sic,LosQuilos,Polpaico,Serie,0,0,39.9,39.9,39.9,0.0,39.9,0.0
m2-d19-h18,multiple Wind zona sing centro,LosQuilos,Polpaico,Serie,0,0,39.9,39.9,39.9,0.0,39.9,0.0
m2-d19-h18,multiple Wind zona sur,LosQuilos,Polpaico,Serie,0,0,39.9,39.9,39.9,0.0,39.9,0.0
m2-d19-h18,multiple Wind zona viii region,LosQuilos,Polpaico,Serie,0,0,39.9,39.9,39.9,0.0,39.9,0.0
m2-d19-h18,multiple PV zona sur centro sing,LosQuilos,Polpaico,Serie,0,0,39.9,39.9,39.9,0.0,39.9,0.0
m2-d19-h18,multiple PV zona centro,LosQuilos,Polpaico,Serie,0,0,39.9,39.9,39.9,0.0,39.9,0.0
m2-d19-h18,multiple PV zona norte sing,LosQuilos,Polpaico,Serie,0,0,39.9,39.9,39.9,0.0,39.9,0.0
m2-d19-h18,multiple Wind zona iv region,LosQuilos,Polpaico,Serie,0,0,39.9,39.9,39.9,0.0,39.9,0.0
m2-d19-h18,multiple PV zona norte chico,Los_Pinos,Charrua,diesel,137.8633466,29.4,101.9,101.9,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Los_Pinos,Charrua,diesel,137.8633466,29.4,101.9,101.9,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Los_Pinos,Charrua,diesel,137.8633466,29.4,101.9,101.9,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Los_Pinos,Charrua,diesel,137.8633466,29.4,101.9,101.9,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,Los_Pinos,Charrua,diesel,137.8633466,29.4,101.9,101.9,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,Los_Pinos,Charrua,diesel,137.8633466,29.4,101.9,101.9,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Los_Pinos,Charrua,diesel,137.8633466,29.4,101.9,101.9,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,Los_Pinos,Charrua,diesel,137.8633466,29.4,101.9,101.9,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,Los_Pinos,Charrua,diesel,137.8633466,29.4,101.9,101.9,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,Los_Pinos,Charrua,diesel,137.8633466,29.4,101.9,101.9,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,Proy_Wind_Puerto Montt_146,Puerto_Montt,Eolico,7,0,3265,3265,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Proy_Wind_Puerto Montt_146,Puerto_Montt,Eolico,7,0,3265,3265,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Proy_Wind_Puerto Montt_146,Puerto_Montt,Eolico,7,0,3265,3265,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Proy_Wind_Puerto Montt_146,Puerto_Montt,Eolico,7,0,3265,3265,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,Proy_Wind_Puerto Montt_146,Puerto_Montt,Eolico,7,0,3265,3265,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,Proy_Wind_Puerto Montt_146,Puerto_Montt,Eolico,7,0,3265,3265,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Proy_Wind_Puerto Montt_146,Puerto_Montt,Eolico,7,0,3265,3265,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,Proy_Wind_Puerto Montt_146,Puerto_Montt,Eolico,7,0,3265,3265,0.0,0.0,0.0,0.0
